contract_id,equipment_id,region,country,contract_type,contract_start,contract_end,status,annual_value_eur
CON004400,EQ01745,Europe,Netherlands,Basic Maintenance,2023-11-01,2024-11-01,Renewed,2885.0
CON004401,EQ01745,Europe,Netherlands,Basic Maintenance,2024-11-01,2025-11-01,Renewed,2885.0
CON004402,EQ01745,Europe,Netherlands,Basic Maintenance,2025-11-01,2026-11-01,Active,2885.0
CON004403,EQ01746,Europe,Germany,Full Maintenance,2023-09-01,2024-09-01,Renewed,4920.0
CON004404,EQ01746,Europe,Germany,Full Maintenance,2024-09-01,2025-09-01,Renewed,4920.0
CON004405,EQ01746,Europe,Germany,Full Maintenance,2025-09-01,2026-09-01,Active,4920.0
CON004406,EQ01747,Greater China,China,Basic Maintenance,2020-03-01,2021-03-01,Renewed,2329.0
CON004407,EQ01747,Greater China,China,Basic Maintenance,2021-03-01,2022-03-01,Renewed,2329.0
CON004408,EQ01747,Greater China,China,Basic Maintenance,2022-03-01,2023-03-01,Renewed,2329.0
CON004409,EQ01748,Greater China,China,Basic Maintenance,2020-01-01,2021-01-01,Renewed,3039.0
CON004410,EQ01748,Greater China,China,Basic Maintenance,2021-01-01,2022-01-01,Renewed,3039.0
CON004411,EQ01748,Greater China,China,Basic Maintenance,2022-01-01,2023-01-01,Renewed,3039.0
CON004412,EQ01749,Americas,Brazil,Full Maintenance,2023-01-01,2024-01-01,Renewed,5172.0
CON004413,EQ01749,Americas,Brazil,Full Maintenance,2024-01-01,2025-01-01,Renewed,5172.0
CON004414,EQ01749,Americas,Brazil,Full Maintenance,2025-01-01,2026-01-01,Renewed,5172.0
CON004415,EQ01750,Greater China,China,Full Maintenance,2020-06-01,2021-06-01,Renewed,2912.0
CON004416,EQ01750,Greater China,China,Full Maintenance,2021-06-01,2022-06-01,Renewed,2912.0
CON004417,EQ01750,Greater China,China,Full Maintenance,2022-06-01,2023-06-01,Cancelled,2912.0
CON004418,EQ01751,Europe,Netherlands,Basic Maintenance,2023-05-01,2024-05-01,Renewed,1919.0
CON004419,EQ01751,Europe,Netherlands,Basic Maintenance,2024-05-01,2025-05-01,Cancelled,1919.0
CON004420,EQ01753,Greater China,China,Full Maintenance,2022-01-01,2023-01-01,Renewed,6301.0
CON004421,EQ01753,Greater China,China,Full Maintenance,2023-01-01,2024-01-01,Renewed,6301.0
CON004422,EQ01753,Greater China,China,Full Maintenance,2024-01-01,2025-01-01,Renewed,6301.0
CON004423,EQ01755,APMEA,Saudi Arabia,Basic Maintenance,2023-08-01,2024-08-01,Renewed,2073.0
CON004424,EQ01755,APMEA,Saudi Arabia,Basic Maintenance,2024-08-01,2025-08-01,Renewed,2073.0
CON004425,EQ01755,APMEA,Saudi Arabia,Basic Maintenance,2025-08-01,2026-08-01,Active,2073.0
CON004426,EQ01757,APMEA,South Korea,Full Maintenance,2022-04-01,2023-04-01,Renewed,4824.0
CON004427,EQ01757,APMEA,South Korea,Full Maintenance,2023-04-01,2024-04-01,Renewed,4824.0
CON004428,EQ01757,APMEA,South Korea,Full Maintenance,2024-04-01,2025-04-01,Renewed,4824.0
CON004429,EQ01758,Europe,Netherlands,Full Maintenance,2021-04-01,2022-04-01,Renewed,4802.0
CON004430,EQ01758,Europe,Netherlands,Full Maintenance,2022-04-01,2023-04-01,Cancelled,4802.0
CON004431,EQ01759,Greater China,China,Basic Maintenance,2020-09-01,2021-09-01,Renewed,1975.0
CON004432,EQ01759,Greater China,China,Basic Maintenance,2021-09-01,2022-09-01,Renewed,1975.0
CON004433,EQ01759,Greater China,China,Basic Maintenance,2022-09-01,2023-09-01,Renewed,1975.0
CON004434,EQ01761,Europe,Poland,Full Maintenance,2023-02-01,2024-02-01,Renewed,5831.0
CON004435,EQ01761,Europe,Poland,Full Maintenance,2024-02-01,2025-02-01,Renewed,5831.0
CON004436,EQ01761,Europe,Poland,Full Maintenance,2025-02-01,2026-02-01,Renewed,5831.0
CON004437,EQ01762,APMEA,India,Basic Maintenance,2023-02-01,2024-02-01,Renewed,2053.0
CON004438,EQ01762,APMEA,India,Basic Maintenance,2024-02-01,2025-02-01,Renewed,2053.0
CON004439,EQ01762,APMEA,India,Basic Maintenance,2025-02-01,2026-02-01,Renewed,2053.0
CON004440,EQ01764,Europe,Netherlands,Full Maintenance,2022-06-01,2023-06-01,Renewed,2903.0
CON004441,EQ01764,Europe,Netherlands,Full Maintenance,2023-06-01,2024-06-01,Renewed,2903.0
CON004442,EQ01764,Europe,Netherlands,Full Maintenance,2024-06-01,2025-06-01,Cancelled,2903.0
CON004443,EQ01765,Greater China,China,Basic Maintenance,2023-02-01,2024-02-01,Renewed,2337.0
CON004444,EQ01765,Greater China,China,Basic Maintenance,2024-02-01,2025-02-01,Cancelled,2337.0
CON004445,EQ01767,Americas,USA,Full Maintenance,2020-03-01,2021-03-01,Renewed,5243.0
CON004446,EQ01767,Americas,USA,Full Maintenance,2021-03-01,2022-03-01,Renewed,5243.0
CON004447,EQ01767,Americas,USA,Full Maintenance,2022-03-01,2023-03-01,Renewed,5243.0
CON004448,EQ01768,Europe,Netherlands,Full Maintenance,2021-04-01,2022-04-01,Renewed,5517.0
CON004449,EQ01768,Europe,Netherlands,Full Maintenance,2022-04-01,2023-04-01,Renewed,5517.0
CON004450,EQ01768,Europe,Netherlands,Full Maintenance,2023-04-01,2024-04-01,Renewed,5517.0
CON004451,EQ01769,Greater China,China,Basic Maintenance,2020-07-01,2021-07-01,Renewed,2033.0
CON004452,EQ01769,Greater China,China,Basic Maintenance,2021-07-01,2022-07-01,Cancelled,2033.0
CON004453,EQ01770,Greater China,China,Full Maintenance,2021-12-01,2022-12-01,Renewed,5612.0
CON004454,EQ01770,Greater China,China,Full Maintenance,2022-12-01,2023-12-01,Cancelled,5612.0
CON004455,EQ01771,Europe,France,Full Maintenance,2021-10-01,2022-10-01,Renewed,3619.0
CON004456,EQ01771,Europe,France,Full Maintenance,2022-10-01,2023-10-01,Renewed,3619.0
CON004457,EQ01771,Europe,France,Full Maintenance,2023-10-01,2024-10-01,Renewed,3619.0
CON004458,EQ01773,APMEA,South Korea,Basic Maintenance,2022-04-01,2023-04-01,Renewed,2619.0
CON004459,EQ01773,APMEA,South Korea,Basic Maintenance,2023-04-01,2024-04-01,Cancelled,2619.0
CON004460,EQ01774,APMEA,India,Basic Maintenance,2023-07-01,2024-07-01,Renewed,2678.0
CON004461,EQ01774,APMEA,India,Basic Maintenance,2024-07-01,2025-07-01,Renewed,2678.0
CON004462,EQ01774,APMEA,India,Basic Maintenance,2025-07-01,2026-07-01,Active,2678.0
CON004463,EQ01775,Americas,USA,Basic Maintenance,2023-05-01,2024-05-01,Renewed,1832.0
CON004464,EQ01775,Americas,USA,Basic Maintenance,2024-05-01,2025-05-01,Renewed,1832.0
CON004465,EQ01775,Americas,USA,Basic Maintenance,2025-05-01,2026-05-01,Cancelled,1832.0
CON004466,EQ01776,Greater China,China,Full Maintenance,2022-01-01,2023-01-01,Renewed,4620.0
CON004467,EQ01776,Greater China,China,Full Maintenance,2023-01-01,2024-01-01,Renewed,4620.0
CON004468,EQ01776,Greater China,China,Full Maintenance,2024-01-01,2025-01-01,Renewed,4620.0
CON004469,EQ01777,Americas,Canada,Full Maintenance,2023-09-01,2024-09-01,Renewed,3779.0
CON004470,EQ01777,Americas,Canada,Full Maintenance,2024-09-01,2025-09-01,Renewed,3779.0
CON004471,EQ01777,Americas,Canada,Full Maintenance,2025-09-01,2026-09-01,Active,3779.0
CON004472,EQ01778,Europe,Poland,Full Maintenance,2021-10-01,2022-10-01,Renewed,5489.0
CON004473,EQ01778,Europe,Poland,Full Maintenance,2022-10-01,2023-10-01,Renewed,5489.0
CON004474,EQ01778,Europe,Poland,Full Maintenance,2023-10-01,2024-10-01,Renewed,5489.0
CON004475,EQ01779,Greater China,China,Full Maintenance,2022-11-01,2023-11-01,Renewed,4707.0
CON004476,EQ01779,Greater China,China,Full Maintenance,2023-11-01,2024-11-01,Renewed,4707.0
CON004477,EQ01779,Greater China,China,Full Maintenance,2024-11-01,2025-11-01,Renewed,4707.0
CON004478,EQ01780,APMEA,Australia,Basic Maintenance,2020-05-01,2021-05-01,Renewed,2331.0
CON004479,EQ01780,APMEA,Australia,Basic Maintenance,2021-05-01,2022-05-01,Renewed,2331.0
CON004480,EQ01780,APMEA,Australia,Basic Maintenance,2022-05-01,2023-05-01,Renewed,2331.0
CON004481,EQ01781,Greater China,China,Basic Maintenance,2022-12-01,2023-12-01,Renewed,2669.0
CON004482,EQ01781,Greater China,China,Basic Maintenance,2023-12-01,2024-12-01,Renewed,2669.0
CON004483,EQ01781,Greater China,China,Basic Maintenance,2024-12-01,2025-12-01,Renewed,2669.0
CON004484,EQ01782,APMEA,South Korea,Full Maintenance,2020-07-01,2021-07-01,Renewed,5830.0
CON004485,EQ01782,APMEA,South Korea,Full Maintenance,2021-07-01,2022-07-01,Renewed,5830.0
CON004486,EQ01782,APMEA,South Korea,Full Maintenance,2022-07-01,2023-07-01,Renewed,5830.0
CON004487,EQ01783,Europe,Netherlands,Full Maintenance,2021-04-01,2022-04-01,Renewed,4210.0
CON004488,EQ01783,Europe,Netherlands,Full Maintenance,2022-04-01,2023-04-01,Renewed,4210.0
CON004489,EQ01783,Europe,Netherlands,Full Maintenance,2023-04-01,2024-04-01,Renewed,4210.0
CON004490,EQ01784,Europe,Sweden,Full Maintenance,2023-07-01,2024-07-01,Renewed,5792.0
CON004491,EQ01784,Europe,Sweden,Full Maintenance,2024-07-01,2025-07-01,Renewed,5792.0
CON004492,EQ01784,Europe,Sweden,Full Maintenance,2025-07-01,2026-07-01,Active,5792.0
CON004493,EQ01785,Americas,Canada,Full Maintenance,2020-05-01,2021-05-01,Renewed,5304.0
CON004494,EQ01785,Americas,Canada,Full Maintenance,2021-05-01,2022-05-01,Cancelled,5304.0
CON004495,EQ01786,APMEA,South Korea,Full Maintenance,2022-03-01,2023-03-01,Renewed,3956.0
CON004496,EQ01786,APMEA,South Korea,Full Maintenance,2023-03-01,2024-03-01,Renewed,3956.0
CON004497,EQ01786,APMEA,South Korea,Full Maintenance,2024-03-01,2025-03-01,Renewed,3956.0
CON004498,EQ01787,Europe,Sweden,Full Maintenance,2021-08-01,2022-08-01,Renewed,5675.0
CON004499,EQ01787,Europe,Sweden,Full Maintenance,2022-08-01,2023-08-01,Renewed,5675.0
CON004500,EQ01787,Europe,Sweden,Full Maintenance,2023-08-01,2024-08-01,Renewed,5675.0
CON004501,EQ01788,Europe,Poland,Basic Maintenance,2022-12-01,2023-12-01,Renewed,3438.0
CON004502,EQ01788,Europe,Poland,Basic Maintenance,2023-12-01,2024-12-01,Renewed,3438.0
CON004503,EQ01788,Europe,Poland,Basic Maintenance,2024-12-01,2025-12-01,Renewed,3438.0
CON004504,EQ01789,Greater China,China,Full Maintenance,2020-06-01,2021-06-01,Renewed,4349.0
CON004505,EQ01789,Greater China,China,Full Maintenance,2021-06-01,2022-06-01,Renewed,4349.0
CON004506,EQ01789,Greater China,China,Full Maintenance,2022-06-01,2023-06-01,Renewed,4349.0
CON004507,EQ01790,Europe,Germany,Full Maintenance,2021-06-01,2022-06-01,Renewed,5887.0
CON004508,EQ01790,Europe,Germany,Full Maintenance,2022-06-01,2023-06-01,Renewed,5887.0
CON004509,EQ01790,Europe,Germany,Full Maintenance,2023-06-01,2024-06-01,Renewed,5887.0
CON004510,EQ01791,Greater China,China,Basic Maintenance,2022-12-01,2023-12-01,Renewed,2439.0
CON004511,EQ01791,Greater China,China,Basic Maintenance,2023-12-01,2024-12-01,Renewed,2439.0
CON004512,EQ01791,Greater China,China,Basic Maintenance,2024-12-01,2025-12-01,Renewed,2439.0
CON004513,EQ01792,Americas,Canada,Full Maintenance,2022-08-01,2023-08-01,Renewed,5424.0
CON004514,EQ01792,Americas,Canada,Full Maintenance,2023-08-01,2024-08-01,Renewed,5424.0
CON004515,EQ01792,Americas,Canada,Full Maintenance,2024-08-01,2025-08-01,Renewed,5424.0
CON004516,EQ01793,Europe,Finland,Basic Maintenance,2023-06-01,2024-06-01,Renewed,2788.0
CON004517,EQ01793,Europe,Finland,Basic Maintenance,2024-06-01,2025-06-01,Renewed,2788.0
CON004518,EQ01793,Europe,Finland,Basic Maintenance,2025-06-01,2026-06-01,Active,2788.0
CON004519,EQ01794,Americas,Mexico,Full Maintenance,2022-02-01,2023-02-01,Renewed,7223.0
CON004520,EQ01794,Americas,Mexico,Full Maintenance,2023-02-01,2024-02-01,Cancelled,7223.0
CON004521,EQ01795,Greater China,China,Full Maintenance,2022-09-01,2023-09-01,Renewed,5344.0
CON004522,EQ01795,Greater China,China,Full Maintenance,2023-09-01,2024-09-01,Renewed,5344.0
CON004523,EQ01795,Greater China,China,Full Maintenance,2024-09-01,2025-09-01,Renewed,5344.0
CON004524,EQ01796,Greater China,China,Full Maintenance,2021-01-01,2022-01-01,Renewed,4983.0
CON004525,EQ01796,Greater China,China,Full Maintenance,2022-01-01,2023-01-01,Renewed,4983.0
CON004526,EQ01796,Greater China,China,Full Maintenance,2023-01-01,2024-01-01,Cancelled,4983.0
CON004527,EQ01798,Greater China,China,Full Maintenance,2020-05-01,2021-05-01,Renewed,5727.0
CON004528,EQ01798,Greater China,China,Full Maintenance,2021-05-01,2022-05-01,Renewed,5727.0
CON004529,EQ01798,Greater China,China,Full Maintenance,2022-05-01,2023-05-01,Renewed,5727.0
CON004530,EQ01800,Greater China,China,Full Maintenance,2022-03-01,2023-03-01,Renewed,7117.0
CON004531,EQ01800,Greater China,China,Full Maintenance,2023-03-01,2024-03-01,Renewed,7117.0
CON004532,EQ01800,Greater China,China,Full Maintenance,2024-03-01,2025-03-01,Renewed,7117.0
CON004533,EQ01801,APMEA,Australia,Full Maintenance,2021-06-01,2022-06-01,Renewed,3722.0
CON004534,EQ01801,APMEA,Australia,Full Maintenance,2022-06-01,2023-06-01,Renewed,3722.0
CON004535,EQ01801,APMEA,Australia,Full Maintenance,2023-06-01,2024-06-01,Renewed,3722.0
CON004536,EQ01802,Americas,Brazil,Full Maintenance,2023-02-01,2024-02-01,Renewed,6209.0
CON004537,EQ01802,Americas,Brazil,Full Maintenance,2024-02-01,2025-02-01,Cancelled,6209.0
CON004538,EQ01803,Greater China,China,Full Maintenance,2023-10-01,2024-10-01,Renewed,5627.0
CON004539,EQ01803,Greater China,China,Full Maintenance,2024-10-01,2025-10-01,Renewed,5627.0
CON004540,EQ01803,Greater China,China,Full Maintenance,2025-10-01,2026-10-01,Active,5627.0
CON004541,EQ01804,Greater China,China,Full Maintenance,2023-01-01,2024-01-01,Renewed,6303.0
CON004542,EQ01804,Greater China,China,Full Maintenance,2024-01-01,2025-01-01,Renewed,6303.0
CON004543,EQ01804,Greater China,China,Full Maintenance,2025-01-01,2026-01-01,Renewed,6303.0
CON004544,EQ01805,Greater China,China,Full Maintenance,2022-07-01,2023-07-01,Renewed,4270.0
CON004545,EQ01805,Greater China,China,Full Maintenance,2023-07-01,2024-07-01,Renewed,4270.0
CON004546,EQ01805,Greater China,China,Full Maintenance,2024-07-01,2025-07-01,Renewed,4270.0
CON004547,EQ01806,Americas,USA,Full Maintenance,2023-10-01,2024-10-01,Renewed,4859.0
CON004548,EQ01806,Americas,USA,Full Maintenance,2024-10-01,2025-10-01,Renewed,4859.0
CON004549,EQ01806,Americas,USA,Full Maintenance,2025-10-01,2026-10-01,Active,4859.0
CON004550,EQ01807,Americas,Brazil,Full Maintenance,2023-08-01,2024-08-01,Renewed,5839.0
CON004551,EQ01807,Americas,Brazil,Full Maintenance,2024-08-01,2025-08-01,Cancelled,5839.0
CON004552,EQ01808,Greater China,China,Full Maintenance,2022-06-01,2023-06-01,Renewed,4663.0
CON004553,EQ01808,Greater China,China,Full Maintenance,2023-06-01,2024-06-01,Renewed,4663.0
CON004554,EQ01808,Greater China,China,Full Maintenance,2024-06-01,2025-06-01,Renewed,4663.0
CON004555,EQ01809,Greater China,China,Full Maintenance,2022-08-01,2023-08-01,Renewed,3356.0
CON004556,EQ01809,Greater China,China,Full Maintenance,2023-08-01,2024-08-01,Renewed,3356.0
CON004557,EQ01809,Greater China,China,Full Maintenance,2024-08-01,2025-08-01,Renewed,3356.0
CON004558,EQ01810,Greater China,China,Full Maintenance,2021-03-01,2022-03-01,Renewed,5631.0
CON004559,EQ01810,Greater China,China,Full Maintenance,2022-03-01,2023-03-01,Renewed,5631.0
CON004560,EQ01810,Greater China,China,Full Maintenance,2023-03-01,2024-03-01,Renewed,5631.0
CON004561,EQ01811,Americas,Brazil,Basic Maintenance,2022-04-01,2023-04-01,Renewed,1991.0
CON004562,EQ01811,Americas,Brazil,Basic Maintenance,2023-04-01,2024-04-01,Renewed,1991.0
CON004563,EQ01811,Americas,Brazil,Basic Maintenance,2024-04-01,2025-04-01,Renewed,1991.0
CON004564,EQ01813,Greater China,China,Full Maintenance,2023-01-01,2024-01-01,Renewed,4681.0
CON004565,EQ01813,Greater China,China,Full Maintenance,2024-01-01,2025-01-01,Renewed,4681.0
CON004566,EQ01813,Greater China,China,Full Maintenance,2025-01-01,2026-01-01,Renewed,4681.0
CON004567,EQ01814,Greater China,China,Full Maintenance,2023-01-01,2024-01-01,Renewed,5584.0
CON004568,EQ01814,Greater China,China,Full Maintenance,2024-01-01,2025-01-01,Renewed,5584.0
CON004569,EQ01814,Greater China,China,Full Maintenance,2025-01-01,2026-01-01,Renewed,5584.0
CON004570,EQ01815,Greater China,China,Full Maintenance,2023-02-01,2024-02-01,Renewed,4652.0
CON004571,EQ01815,Greater China,China,Full Maintenance,2024-02-01,2025-02-01,Renewed,4652.0
CON004572,EQ01815,Greater China,China,Full Maintenance,2025-02-01,2026-02-01,Cancelled,4652.0
CON004573,EQ01817,Greater China,China,Full Maintenance,2023-02-01,2024-02-01,Renewed,4534.0
CON004574,EQ01817,Greater China,China,Full Maintenance,2024-02-01,2025-02-01,Renewed,4534.0
CON004575,EQ01817,Greater China,China,Full Maintenance,2025-02-01,2026-02-01,Renewed,4534.0
CON004576,EQ01818,Americas,Mexico,Basic Maintenance,2021-10-01,2022-10-01,Renewed,1840.0
CON004577,EQ01818,Americas,Mexico,Basic Maintenance,2022-10-01,2023-10-01,Renewed,1840.0
CON004578,EQ01818,Americas,Mexico,Basic Maintenance,2023-10-01,2024-10-01,Renewed,1840.0
CON004579,EQ01819,Europe,Poland,Full Maintenance,2022-01-01,2023-01-01,Renewed,4277.0
CON004580,EQ01819,Europe,Poland,Full Maintenance,2023-01-01,2024-01-01,Renewed,4277.0
CON004581,EQ01819,Europe,Poland,Full Maintenance,2024-01-01,2025-01-01,Renewed,4277.0
CON004582,EQ01820,Greater China,China,Full Maintenance,2021-06-01,2022-06-01,Renewed,5030.0
CON004583,EQ01820,Greater China,China,Full Maintenance,2022-06-01,2023-06-01,Cancelled,5030.0
CON004584,EQ01821,Greater China,China,Full Maintenance,2021-07-01,2022-07-01,Renewed,5884.0
CON004585,EQ01821,Greater China,China,Full Maintenance,2022-07-01,2023-07-01,Renewed,5884.0
CON004586,EQ01821,Greater China,China,Full Maintenance,2023-07-01,2024-07-01,Renewed,5884.0
CON004587,EQ01822,Greater China,China,Full Maintenance,2021-04-01,2022-04-01,Renewed,3602.0
CON004588,EQ01822,Greater China,China,Full Maintenance,2022-04-01,2023-04-01,Renewed,3602.0
CON004589,EQ01822,Greater China,China,Full Maintenance,2023-04-01,2024-04-01,Renewed,3602.0
CON004590,EQ01824,Americas,Mexico,Full Maintenance,2023-10-01,2024-10-01,Renewed,5397.0
CON004591,EQ01824,Americas,Mexico,Full Maintenance,2024-10-01,2025-10-01,Renewed,5397.0
CON004592,EQ01824,Americas,Mexico,Full Maintenance,2025-10-01,2026-10-01,Active,5397.0
CON004593,EQ01825,Europe,Sweden,Basic Maintenance,2020-04-01,2021-04-01,Renewed,2762.0
CON004594,EQ01825,Europe,Sweden,Basic Maintenance,2021-04-01,2022-04-01,Cancelled,2762.0
CON004595,EQ01826,Europe,France,Basic Maintenance,2021-08-01,2022-08-01,Renewed,2540.0
CON004596,EQ01826,Europe,France,Basic Maintenance,2022-08-01,2023-08-01,Renewed,2540.0
CON004597,EQ01826,Europe,France,Basic Maintenance,2023-08-01,2024-08-01,Cancelled,2540.0
CON004598,EQ01827,Greater China,China,Basic Maintenance,2020-04-01,2021-04-01,Renewed,2054.0
CON004599,EQ01827,Greater China,China,Basic Maintenance,2021-04-01,2022-04-01,Renewed,2054.0
CON004600,EQ01827,Greater China,China,Basic Maintenance,2022-04-01,2023-04-01,Renewed,2054.0
CON004601,EQ01828,APMEA,India,Full Maintenance,2022-02-01,2023-02-01,Renewed,4001.0
CON004602,EQ01828,APMEA,India,Full Maintenance,2023-02-01,2024-02-01,Renewed,4001.0
CON004603,EQ01828,APMEA,India,Full Maintenance,2024-02-01,2025-02-01,Renewed,4001.0
CON004604,EQ01829,Americas,Mexico,Full Maintenance,2023-09-01,2024-09-01,Renewed,6270.0
CON004605,EQ01829,Americas,Mexico,Full Maintenance,2024-09-01,2025-09-01,Renewed,6270.0
CON004606,EQ01829,Americas,Mexico,Full Maintenance,2025-09-01,2026-09-01,Active,6270.0
CON004607,EQ01830,Greater China,China,Full Maintenance,2020-03-01,2021-03-01,Renewed,4449.0
CON004608,EQ01830,Greater China,China,Full Maintenance,2021-03-01,2022-03-01,Renewed,4449.0
CON004609,EQ01830,Greater China,China,Full Maintenance,2022-03-01,2023-03-01,Renewed,4449.0
CON004610,EQ01831,APMEA,Australia,Full Maintenance,2021-10-01,2022-10-01,Renewed,5786.0
CON004611,EQ01831,APMEA,Australia,Full Maintenance,2022-10-01,2023-10-01,Cancelled,5786.0
CON004612,EQ01832,Europe,Netherlands,Basic Maintenance,2022-01-01,2023-01-01,Renewed,2104.0
CON004613,EQ01832,Europe,Netherlands,Basic Maintenance,2023-01-01,2024-01-01,Renewed,2104.0
CON004614,EQ01832,Europe,Netherlands,Basic Maintenance,2024-01-01,2025-01-01,Renewed,2104.0
CON004615,EQ01833,Europe,Germany,Full Maintenance,2023-12-01,2024-12-01,Renewed,3775.0
CON004616,EQ01833,Europe,Germany,Full Maintenance,2024-12-01,2025-12-01,Renewed,3775.0
CON004617,EQ01833,Europe,Germany,Full Maintenance,2025-12-01,2026-12-01,Active,3775.0
CON004618,EQ01834,Americas,Canada,Basic Maintenance,2021-02-01,2022-02-01,Renewed,3028.0
CON004619,EQ01834,Americas,Canada,Basic Maintenance,2022-02-01,2023-02-01,Renewed,3028.0
CON004620,EQ01834,Americas,Canada,Basic Maintenance,2023-02-01,2024-02-01,Renewed,3028.0
CON004621,EQ01835,Americas,USA,Full Maintenance,2023-03-01,2024-03-01,Renewed,4115.0
CON004622,EQ01835,Americas,USA,Full Maintenance,2024-03-01,2025-03-01,Renewed,4115.0
CON004623,EQ01835,Americas,USA,Full Maintenance,2025-03-01,2026-03-01,Renewed,4115.0
CON004624,EQ01837,Greater China,China,Full Maintenance,2020-10-01,2021-10-01,Renewed,4094.0
CON004625,EQ01837,Greater China,China,Full Maintenance,2021-10-01,2022-10-01,Renewed,4094.0
CON004626,EQ01837,Greater China,China,Full Maintenance,2022-10-01,2023-10-01,Renewed,4094.0
CON004627,EQ01838,Greater China,China,Full Maintenance,2023-11-01,2024-11-01,Renewed,4532.0
CON004628,EQ01838,Greater China,China,Full Maintenance,2024-11-01,2025-11-01,Cancelled,4532.0
CON004629,EQ01840,Greater China,China,Full Maintenance,2020-12-01,2021-12-01,Renewed,5239.0
