call_id,equipment_id,region,country,call_date,year,month,call_type,resolution_hours,first_time_fix,technician_id
C0018642,EQ01967,Greater China,China,2024-09-08,2024,9,Planned Maintenance,0.5,True,T0173
C0018643,EQ01967,Greater China,China,2024-11-11,2024,11,Planned Maintenance,4.68,True,T0163
C0018644,EQ01967,Greater China,China,2025-01-10,2025,1,Planned Maintenance,1.98,True,T0134
C0018645,EQ01967,Greater China,China,2025-05-26,2025,5,Planned Maintenance,3.4,True,T0017
C0018646,EQ01967,Greater China,China,2025-08-19,2025,8,Planned Maintenance,3.44,True,T0096
C0018647,EQ01967,Greater China,China,2025-10-19,2025,10,Planned Maintenance,2.64,True,T0188
C0018648,EQ01967,Greater China,China,2025-05-03,2025,5,Breakdown,0.5,True,T0111
C0018649,EQ01968,Greater China,China,2023-02-09,2023,2,Planned Maintenance,4.61,True,T0019
C0018650,EQ01968,Greater China,China,2023-09-10,2023,9,Planned Maintenance,2.52,True,T0198
C0018651,EQ01968,Greater China,China,2023-04-19,2023,4,Breakdown,1.31,False,T0058
C0018652,EQ01968,Greater China,China,2024-03-18,2024,3,Planned Maintenance,4.14,True,T0157
C0018653,EQ01968,Greater China,China,2024-09-11,2024,9,Planned Maintenance,0.5,True,T0192
C0018654,EQ01968,Greater China,China,2024-10-29,2024,10,Emergency,0.5,True,T0163
C0018655,EQ01968,Greater China,China,2025-02-24,2025,2,Planned Maintenance,2.62,True,T0136
C0018656,EQ01968,Greater China,China,2025-07-26,2025,7,Planned Maintenance,5.69,True,T0068
C0018657,EQ01969,Greater China,China,2023-03-14,2023,3,Planned Maintenance,6.82,True,T0066
C0018658,EQ01969,Greater China,China,2024-01-11,2024,1,Planned Maintenance,0.5,True,T0126
C0018659,EQ01969,Greater China,China,2024-03-14,2024,3,Entrapment,2.46,True,T0003
C0018660,EQ01969,Greater China,China,2025-03-04,2025,3,Planned Maintenance,0.64,True,T0156
C0018661,EQ01970,Greater China,China,2023-02-16,2023,2,Planned Maintenance,5.53,True,T0064
C0018662,EQ01970,Greater China,China,2023-05-23,2023,5,Planned Maintenance,3.64,True,T0097
C0018663,EQ01970,Greater China,China,2023-08-04,2023,8,Planned Maintenance,2.94,True,T0118
C0018664,EQ01970,Greater China,China,2023-10-13,2023,10,Planned Maintenance,6.53,True,T0161
C0018665,EQ01970,Greater China,China,2024-02-04,2024,2,Planned Maintenance,6.16,True,T0126
C0018666,EQ01970,Greater China,China,2024-06-05,2024,6,Planned Maintenance,9.63,True,T0158
C0018667,EQ01970,Greater China,China,2024-09-04,2024,9,Planned Maintenance,4.77,True,T0104
C0018668,EQ01970,Greater China,China,2024-11-16,2024,11,Planned Maintenance,3.78,True,T0149
C0018669,EQ01970,Greater China,China,2025-01-18,2025,1,Planned Maintenance,0.59,True,T0027
C0018670,EQ01970,Greater China,China,2025-06-19,2025,6,Planned Maintenance,2.17,True,T0179
C0018671,EQ01970,Greater China,China,2025-07-20,2025,7,Planned Maintenance,0.84,True,T0039
C0018672,EQ01970,Greater China,China,2025-12-09,2025,12,Planned Maintenance,0.5,False,T0050
C0018673,EQ01971,Greater China,China,2023-02-17,2023,2,Planned Maintenance,0.82,True,T0057
C0018674,EQ01971,Greater China,China,2023-08-03,2023,8,Planned Maintenance,0.74,True,T0168
C0018675,EQ01971,Greater China,China,2024-01-09,2024,1,Planned Maintenance,1.22,True,T0146
C0018676,EQ01971,Greater China,China,2024-08-21,2024,8,Planned Maintenance,1.97,True,T0149
C0018677,EQ01971,Greater China,China,2024-09-17,2024,9,Emergency,5.1,False,T0087
C0018678,EQ01971,Greater China,China,2024-12-16,2024,12,Emergency,5.55,False,T0191
C0018679,EQ01971,Greater China,China,2025-03-20,2025,3,Planned Maintenance,2.27,True,T0190
C0018680,EQ01971,Greater China,China,2025-07-09,2025,7,Planned Maintenance,1.87,True,T0103
C0018681,EQ01972,Americas,USA,2023-01-24,2023,1,Planned Maintenance,0.95,True,T0193
C0018682,EQ01972,Americas,USA,2023-06-03,2023,6,Planned Maintenance,12.73,False,T0068
C0018683,EQ01972,Americas,USA,2023-07-26,2023,7,Planned Maintenance,1.44,True,T0103
C0018684,EQ01972,Americas,USA,2023-11-05,2023,11,Planned Maintenance,0.5,True,T0122
C0018685,EQ01972,Americas,USA,2024-02-14,2024,2,Planned Maintenance,2.84,True,T0184
C0018686,EQ01972,Americas,USA,2024-05-14,2024,5,Planned Maintenance,1.85,True,T0080
C0018687,EQ01972,Americas,USA,2024-07-07,2024,7,Planned Maintenance,0.5,True,T0063
C0018688,EQ01972,Americas,USA,2024-10-10,2024,10,Planned Maintenance,1.95,False,T0172
C0018689,EQ01972,Americas,USA,2025-03-24,2025,3,Planned Maintenance,1.27,True,T0181
C0018690,EQ01972,Americas,USA,2025-04-06,2025,4,Planned Maintenance,0.5,True,T0117
C0018691,EQ01972,Americas,USA,2025-08-12,2025,8,Planned Maintenance,0.86,True,T0194
C0018692,EQ01972,Americas,USA,2025-12-13,2025,12,Planned Maintenance,0.5,True,T0008
C0018693,EQ01973,Greater China,China,2023-02-19,2023,2,Planned Maintenance,1.43,True,T0179
C0018694,EQ01973,Greater China,China,2023-06-07,2023,6,Planned Maintenance,1.78,True,T0020
C0018695,EQ01973,Greater China,China,2023-09-21,2023,9,Planned Maintenance,4.03,False,T0150
C0018696,EQ01973,Greater China,China,2023-10-26,2023,10,Planned Maintenance,2.47,True,T0112
C0018697,EQ01973,Greater China,China,2024-01-01,2024,1,Planned Maintenance,0.58,True,T0126
C0018698,EQ01973,Greater China,China,2024-04-26,2024,4,Planned Maintenance,1.34,True,T0077
C0018699,EQ01973,Greater China,China,2024-09-21,2024,9,Planned Maintenance,6.84,True,T0131
C0018700,EQ01973,Greater China,China,2024-10-11,2024,10,Planned Maintenance,1.8,True,T0174
C0018701,EQ01973,Greater China,China,2024-06-21,2024,6,Emergency,0.58,True,T0195
C0018702,EQ01973,Greater China,China,2025-03-04,2025,3,Planned Maintenance,1.49,True,T0165
C0018703,EQ01973,Greater China,China,2025-06-06,2025,6,Planned Maintenance,7.22,True,T0171
C0018704,EQ01973,Greater China,China,2025-07-02,2025,7,Planned Maintenance,8.22,True,T0168
C0018705,EQ01973,Greater China,China,2025-10-17,2025,10,Planned Maintenance,0.5,True,T0091
C0018706,EQ01974,Europe,Netherlands,2023-03-23,2023,3,Planned Maintenance,0.5,True,T0163
C0018707,EQ01974,Europe,Netherlands,2023-04-19,2023,4,Planned Maintenance,2.07,True,T0139
C0018708,EQ01974,Europe,Netherlands,2023-07-21,2023,7,Planned Maintenance,0.91,True,T0046
C0018709,EQ01974,Europe,Netherlands,2023-12-09,2023,12,Planned Maintenance,0.5,True,T0101
C0018710,EQ01974,Europe,Netherlands,2023-06-14,2023,6,Breakdown,3.1,True,T0047
C0018711,EQ01974,Europe,Netherlands,2024-01-14,2024,1,Planned Maintenance,1.5,True,T0102
C0018712,EQ01974,Europe,Netherlands,2024-04-03,2024,4,Planned Maintenance,1.23,True,T0049
C0018713,EQ01974,Europe,Netherlands,2024-08-05,2024,8,Planned Maintenance,4.57,True,T0005
C0018714,EQ01974,Europe,Netherlands,2024-10-14,2024,10,Planned Maintenance,3.23,False,T0145
C0018715,EQ01974,Europe,Netherlands,2025-01-22,2025,1,Planned Maintenance,3.28,True,T0058
C0018716,EQ01974,Europe,Netherlands,2025-04-08,2025,4,Planned Maintenance,4.51,True,T0109
C0018717,EQ01974,Europe,Netherlands,2025-07-06,2025,7,Planned Maintenance,2.42,True,T0194
C0018718,EQ01974,Europe,Netherlands,2025-10-05,2025,10,Planned Maintenance,6.17,True,T0178
C0018719,EQ01975,Greater China,China,2023-01-07,2023,1,Planned Maintenance,0.5,True,T0169
C0018720,EQ01975,Greater China,China,2023-08-20,2023,8,Planned Maintenance,0.66,True,T0115
C0018721,EQ01975,Greater China,China,2024-01-24,2024,1,Planned Maintenance,1.9,True,T0084
C0018722,EQ01975,Greater China,China,2024-08-04,2024,8,Planned Maintenance,0.5,True,T0082
C0018723,EQ01975,Greater China,China,2025-01-23,2025,1,Planned Maintenance,1.46,True,T0030
C0018724,EQ01975,Greater China,China,2025-08-19,2025,8,Planned Maintenance,0.79,True,T0145
C0018725,EQ01976,APMEA,Saudi Arabia,2023-01-20,2023,1,Planned Maintenance,1.31,True,T0176
C0018726,EQ01976,APMEA,Saudi Arabia,2023-05-09,2023,5,Planned Maintenance,0.5,True,T0149
C0018727,EQ01976,APMEA,Saudi Arabia,2023-07-07,2023,7,Planned Maintenance,0.5,True,T0183
C0018728,EQ01976,APMEA,Saudi Arabia,2023-10-23,2023,10,Planned Maintenance,3.15,True,T0059
C0018729,EQ01976,APMEA,Saudi Arabia,2024-03-18,2024,3,Planned Maintenance,2.16,False,T0182
C0018730,EQ01976,APMEA,Saudi Arabia,2024-06-24,2024,6,Planned Maintenance,12.57,True,T0175
C0018731,EQ01976,APMEA,Saudi Arabia,2024-07-25,2024,7,Planned Maintenance,1.59,True,T0106
C0018732,EQ01976,APMEA,Saudi Arabia,2024-11-12,2024,11,Planned Maintenance,0.7,True,T0108
C0018733,EQ01976,APMEA,Saudi Arabia,2025-01-01,2025,1,Planned Maintenance,1.11,True,T0055
C0018734,EQ01976,APMEA,Saudi Arabia,2025-05-04,2025,5,Planned Maintenance,0.5,True,T0184
C0018735,EQ01976,APMEA,Saudi Arabia,2025-08-07,2025,8,Planned Maintenance,1.56,True,T0142
C0018736,EQ01976,APMEA,Saudi Arabia,2025-10-25,2025,10,Planned Maintenance,0.56,False,T0046
C0018737,EQ01977,Greater China,China,2023-02-02,2023,2,Planned Maintenance,1.76,True,T0157
C0018738,EQ01977,Greater China,China,2023-07-16,2023,7,Planned Maintenance,1.76,False,T0132
C0018739,EQ01977,Greater China,China,2023-08-09,2023,8,Emergency,1.05,True,T0152
C0018740,EQ01977,Greater China,China,2024-03-22,2024,3,Planned Maintenance,3.46,True,T0134
C0018741,EQ01977,Greater China,China,2024-07-02,2024,7,Planned Maintenance,0.81,True,T0070
C0018742,EQ01977,Greater China,China,2025-01-25,2025,1,Planned Maintenance,0.5,True,T0105
C0018743,EQ01977,Greater China,China,2025-09-17,2025,9,Planned Maintenance,3.64,True,T0081
C0018744,EQ01978,Europe,Finland,2023-03-13,2023,3,Planned Maintenance,3.6,True,T0086
C0018745,EQ01978,Europe,Finland,2023-05-09,2023,5,Planned Maintenance,6.84,True,T0004
C0018746,EQ01978,Europe,Finland,2023-09-07,2023,9,Planned Maintenance,0.69,True,T0190
C0018747,EQ01978,Europe,Finland,2023-10-15,2023,10,Planned Maintenance,1.19,False,T0161
C0018748,EQ01978,Europe,Finland,2024-02-02,2024,2,Planned Maintenance,1.91,True,T0148
C0018749,EQ01978,Europe,Finland,2024-04-14,2024,4,Planned Maintenance,6.01,True,T0104
C0018750,EQ01978,Europe,Finland,2024-08-27,2024,8,Planned Maintenance,0.97,True,T0134
C0018751,EQ01978,Europe,Finland,2024-10-25,2024,10,Planned Maintenance,3.96,True,T0011
C0018752,EQ01978,Europe,Finland,2024-03-05,2024,3,Breakdown,0.5,True,T0093
C0018753,EQ01978,Europe,Finland,2025-02-06,2025,2,Planned Maintenance,0.67,True,T0072
C0018754,EQ01978,Europe,Finland,2025-05-03,2025,5,Planned Maintenance,2.04,True,T0061
C0018755,EQ01978,Europe,Finland,2025-07-02,2025,7,Planned Maintenance,6.66,True,T0014
C0018756,EQ01978,Europe,Finland,2025-10-12,2025,10,Planned Maintenance,1.02,True,T0041
C0018757,EQ01979,APMEA,India,2023-01-12,2023,1,Planned Maintenance,2.88,True,T0169
C0018758,EQ01979,APMEA,India,2023-07-13,2023,7,Planned Maintenance,2.46,True,T0105
C0018759,EQ01979,APMEA,India,2023-09-20,2023,9,Breakdown,2.59,False,T0137
C0018760,EQ01979,APMEA,India,2024-02-26,2024,2,Planned Maintenance,5.55,True,T0089
C0018761,EQ01979,APMEA,India,2024-08-14,2024,8,Planned Maintenance,1.06,True,T0034
C0018762,EQ01979,APMEA,India,2025-02-16,2025,2,Planned Maintenance,6.37,True,T0147
C0018763,EQ01979,APMEA,India,2025-08-19,2025,8,Planned Maintenance,2.49,True,T0162
C0018764,EQ01980,APMEA,Australia,2023-01-21,2023,1,Planned Maintenance,0.5,False,T0138
C0018765,EQ01980,APMEA,Australia,2023-06-12,2023,6,Planned Maintenance,1.34,True,T0137
C0018766,EQ01980,APMEA,Australia,2023-09-23,2023,9,Planned Maintenance,4.0,True,T0056
C0018767,EQ01980,APMEA,Australia,2023-11-15,2023,11,Planned Maintenance,5.38,True,T0019
C0018768,EQ01980,APMEA,Australia,2023-03-09,2023,3,Breakdown,4.49,False,T0122
C0018769,EQ01980,APMEA,Australia,2024-01-18,2024,1,Planned Maintenance,1.8,True,T0052
C0018770,EQ01980,APMEA,Australia,2024-04-05,2024,4,Planned Maintenance,1.2,True,T0029
C0018771,EQ01980,APMEA,Australia,2024-09-22,2024,9,Planned Maintenance,1.85,True,T0188
C0018772,EQ01980,APMEA,Australia,2024-12-22,2024,12,Planned Maintenance,0.93,True,T0140
C0018773,EQ01980,APMEA,Australia,2024-11-09,2024,11,Emergency,1.35,True,T0174
C0018774,EQ01980,APMEA,Australia,2025-01-20,2025,1,Planned Maintenance,2.32,True,T0104
C0018775,EQ01980,APMEA,Australia,2025-04-17,2025,4,Planned Maintenance,2.57,False,T0116
C0018776,EQ01980,APMEA,Australia,2025-07-17,2025,7,Planned Maintenance,3.76,True,T0062
C0018777,EQ01980,APMEA,Australia,2025-11-25,2025,11,Planned Maintenance,0.5,True,T0018
C0018778,EQ01981,Greater China,China,2023-01-02,2023,1,Planned Maintenance,0.5,True,T0034
C0018779,EQ01981,Greater China,China,2023-08-22,2023,8,Planned Maintenance,1.36,True,T0195
C0018780,EQ01981,Greater China,China,2024-03-13,2024,3,Planned Maintenance,6.03,True,T0044
C0018781,EQ01981,Greater China,China,2024-09-09,2024,9,Planned Maintenance,2.84,False,T0178
C0018782,EQ01981,Greater China,China,2025-02-26,2025,2,Planned Maintenance,0.88,True,T0055
C0018783,EQ01981,Greater China,China,2025-09-11,2025,9,Planned Maintenance,2.52,True,T0109
C0018784,EQ01982,Americas,Canada,2023-02-12,2023,2,Planned Maintenance,11.27,True,T0001
C0018785,EQ01982,Americas,Canada,2023-05-05,2023,5,Planned Maintenance,4.4,True,T0044
C0018786,EQ01982,Americas,Canada,2023-07-24,2023,7,Planned Maintenance,0.5,True,T0025
C0018787,EQ01982,Americas,Canada,2023-11-26,2023,11,Planned Maintenance,1.36,True,T0011
C0018788,EQ01982,Americas,Canada,2024-01-02,2024,1,Planned Maintenance,11.48,False,T0197
C0018789,EQ01982,Americas,Canada,2024-04-26,2024,4,Planned Maintenance,7.03,True,T0077
C0018790,EQ01982,Americas,Canada,2024-09-08,2024,9,Planned Maintenance,3.7,True,T0191
C0018791,EQ01982,Americas,Canada,2024-12-06,2024,12,Planned Maintenance,3.62,True,T0034
C0018792,EQ01982,Americas,Canada,2025-01-18,2025,1,Planned Maintenance,1.94,True,T0124
C0018793,EQ01982,Americas,Canada,2025-05-21,2025,5,Planned Maintenance,7.02,False,T0013
C0018794,EQ01982,Americas,Canada,2025-09-15,2025,9,Planned Maintenance,1.96,True,T0088
C0018795,EQ01982,Americas,Canada,2025-11-13,2025,11,Planned Maintenance,1.46,True,T0135
C0018796,EQ01983,Europe,Finland,2023-03-14,2023,3,Planned Maintenance,0.5,True,T0095
C0018797,EQ01983,Europe,Finland,2023-04-09,2023,4,Planned Maintenance,0.54,True,T0099
C0018798,EQ01983,Europe,Finland,2023-08-20,2023,8,Planned Maintenance,2.57,True,T0159
C0018799,EQ01983,Europe,Finland,2023-11-27,2023,11,Planned Maintenance,0.5,True,T0092
C0018800,EQ01983,Europe,Finland,2024-01-21,2024,1,Planned Maintenance,2.89,True,T0023
C0018801,EQ01983,Europe,Finland,2024-04-23,2024,4,Planned Maintenance,8.63,True,T0196
C0018802,EQ01983,Europe,Finland,2024-07-09,2024,7,Planned Maintenance,0.91,True,T0089
C0018803,EQ01983,Europe,Finland,2024-10-11,2024,10,Planned Maintenance,24.27,True,T0067
C0018804,EQ01983,Europe,Finland,2024-04-14,2024,4,Entrapment,5.11,True,T0068
C0018805,EQ01983,Europe,Finland,2025-01-19,2025,1,Planned Maintenance,1.17,True,T0018
C0018806,EQ01983,Europe,Finland,2025-06-10,2025,6,Planned Maintenance,1.31,True,T0037
C0018807,EQ01983,Europe,Finland,2025-08-16,2025,8,Planned Maintenance,2.62,True,T0103
C0018808,EQ01983,Europe,Finland,2025-11-07,2025,11,Planned Maintenance,0.5,True,T0169
C0018809,EQ01984,Europe,Germany,2023-01-20,2023,1,Planned Maintenance,1.36,True,T0057
C0018810,EQ01984,Europe,Germany,2023-05-03,2023,5,Planned Maintenance,0.5,True,T0045
C0018811,EQ01984,Europe,Germany,2023-09-14,2023,9,Planned Maintenance,1.65,True,T0162
C0018812,EQ01984,Europe,Germany,2023-10-05,2023,10,Planned Maintenance,5.53,True,T0014
C0018813,EQ01984,Europe,Germany,2024-03-03,2024,3,Planned Maintenance,1.18,True,T0013
C0018814,EQ01984,Europe,Germany,2024-04-04,2024,4,Planned Maintenance,1.99,True,T0160
C0018815,EQ01984,Europe,Germany,2024-08-13,2024,8,Planned Maintenance,8.43,True,T0081
C0018816,EQ01984,Europe,Germany,2024-10-09,2024,10,Planned Maintenance,5.45,True,T0121
C0018817,EQ01984,Europe,Germany,2025-02-19,2025,2,Planned Maintenance,4.63,True,T0054
C0018818,EQ01984,Europe,Germany,2025-05-03,2025,5,Planned Maintenance,1.34,False,T0055
C0018819,EQ01984,Europe,Germany,2025-09-27,2025,9,Planned Maintenance,0.5,True,T0093
C0018820,EQ01984,Europe,Germany,2025-10-13,2025,10,Planned Maintenance,5.22,True,T0095
C0018821,EQ01985,Greater China,China,2023-03-08,2023,3,Planned Maintenance,0.5,True,T0078
C0018822,EQ01985,Greater China,China,2023-08-13,2023,8,Planned Maintenance,4.25,True,T0032
C0018823,EQ01985,Greater China,China,2024-02-20,2024,2,Planned Maintenance,2.29,True,T0055
C0018824,EQ01985,Greater China,China,2024-07-14,2024,7,Planned Maintenance,12.26,False,T0015
C0018825,EQ01985,Greater China,China,2025-03-25,2025,3,Planned Maintenance,1.39,True,T0140
C0018826,EQ01985,Greater China,China,2025-07-16,2025,7,Planned Maintenance,0.5,False,T0177
C0018827,EQ01986,Greater China,China,2023-02-16,2023,2,Planned Maintenance,1.97,True,T0016
C0018828,EQ01986,Greater China,China,2023-06-01,2023,6,Planned Maintenance,1.79,True,T0063
C0018829,EQ01986,Greater China,China,2023-08-16,2023,8,Planned Maintenance,10.4,True,T0027
C0018830,EQ01986,Greater China,China,2023-11-16,2023,11,Planned Maintenance,12.02,True,T0091
C0018831,EQ01986,Greater China,China,2024-03-24,2024,3,Planned Maintenance,0.82,True,T0145
C0018832,EQ01986,Greater China,China,2024-06-20,2024,6,Planned Maintenance,4.13,True,T0156
C0018833,EQ01986,Greater China,China,2024-08-11,2024,8,Planned Maintenance,1.65,True,T0054
C0018834,EQ01986,Greater China,China,2024-11-02,2024,11,Planned Maintenance,8.6,True,T0076
C0018835,EQ01986,Greater China,China,2025-03-26,2025,3,Planned Maintenance,1.19,True,T0155
C0018836,EQ01986,Greater China,China,2025-06-20,2025,6,Planned Maintenance,1.37,True,T0011
C0018837,EQ01986,Greater China,China,2025-08-05,2025,8,Planned Maintenance,2.08,True,T0064
C0018838,EQ01986,Greater China,China,2025-12-05,2025,12,Planned Maintenance,1.55,False,T0016
C0018839,EQ01987,Americas,USA,2023-02-06,2023,2,Planned Maintenance,2.61,True,T0096
C0018840,EQ01987,Americas,USA,2023-09-02,2023,9,Planned Maintenance,0.5,True,T0135
C0018841,EQ01987,Americas,USA,2024-03-02,2024,3,Planned Maintenance,4.11,True,T0136
C0018842,EQ01987,Americas,USA,2024-07-03,2024,7,Planned Maintenance,0.5,False,T0104
C0018843,EQ01987,Americas,USA,2025-01-25,2025,1,Planned Maintenance,6.29,False,T0052
C0018844,EQ01987,Americas,USA,2025-07-03,2025,7,Planned Maintenance,4.12,True,T0122
C0018845,EQ01988,Europe,Netherlands,2023-01-19,2023,1,Planned Maintenance,8.95,True,T0082
C0018846,EQ01988,Europe,Netherlands,2023-05-26,2023,5,Planned Maintenance,8.37,True,T0170
C0018847,EQ01988,Europe,Netherlands,2023-08-01,2023,8,Planned Maintenance,0.71,True,T0059
C0018848,EQ01988,Europe,Netherlands,2023-12-02,2023,12,Planned Maintenance,1.08,False,T0060
C0018849,EQ01988,Europe,Netherlands,2024-02-25,2024,2,Planned Maintenance,0.87,True,T0062
C0018850,EQ01988,Europe,Netherlands,2024-05-10,2024,5,Planned Maintenance,0.5,True,T0040
C0018851,EQ01988,Europe,Netherlands,2024-08-26,2024,8,Planned Maintenance,4.83,False,T0055
C0018852,EQ01988,Europe,Netherlands,2024-11-07,2024,11,Planned Maintenance,0.5,True,T0056
C0018853,EQ01988,Europe,Netherlands,2025-01-05,2025,1,Planned Maintenance,3.32,True,T0156
C0018854,EQ01988,Europe,Netherlands,2025-04-14,2025,4,Planned Maintenance,0.5,True,T0193
C0018855,EQ01988,Europe,Netherlands,2025-08-06,2025,8,Planned Maintenance,4.55,True,T0060
C0018856,EQ01988,Europe,Netherlands,2025-10-24,2025,10,Planned Maintenance,6.11,True,T0080
C0018857,EQ01989,Europe,Netherlands,2023-02-12,2023,2,Planned Maintenance,6.55,True,T0083
C0018858,EQ01989,Europe,Netherlands,2023-07-23,2023,7,Planned Maintenance,1.08,True,T0104
C0018859,EQ01989,Europe,Netherlands,2024-02-27,2024,2,Planned Maintenance,0.57,True,T0133
C0018860,EQ01989,Europe,Netherlands,2024-09-26,2024,9,Planned Maintenance,0.5,True,T0033
C0018861,EQ01989,Europe,Netherlands,2025-03-15,2025,3,Planned Maintenance,3.64,True,T0049
C0018862,EQ01989,Europe,Netherlands,2025-07-06,2025,7,Planned Maintenance,4.41,True,T0072
C0018863,EQ01989,Europe,Netherlands,2025-04-13,2025,4,Breakdown,1.28,True,T0170
C0018864,EQ01990,Americas,USA,2023-02-23,2023,2,Planned Maintenance,5.92,False,T0068
C0018865,EQ01990,Americas,USA,2023-06-10,2023,6,Planned Maintenance,0.79,False,T0163
C0018866,EQ01990,Americas,USA,2023-07-23,2023,7,Planned Maintenance,12.14,True,T0096
C0018867,EQ01990,Americas,USA,2023-11-08,2023,11,Planned Maintenance,10.85,True,T0133
C0018868,EQ01990,Americas,USA,2024-03-08,2024,3,Planned Maintenance,0.5,True,T0154
C0018869,EQ01990,Americas,USA,2024-04-11,2024,4,Planned Maintenance,3.67,True,T0115
C0018870,EQ01990,Americas,USA,2024-09-02,2024,9,Planned Maintenance,4.67,True,T0195
C0018871,EQ01990,Americas,USA,2024-12-09,2024,12,Planned Maintenance,0.5,True,T0050
C0018872,EQ01990,Americas,USA,2025-03-14,2025,3,Planned Maintenance,0.55,True,T0054
C0018873,EQ01990,Americas,USA,2025-04-20,2025,4,Planned Maintenance,1.59,True,T0079
C0018874,EQ01990,Americas,USA,2025-09-16,2025,9,Planned Maintenance,0.5,True,T0124
C0018875,EQ01990,Americas,USA,2025-11-25,2025,11,Planned Maintenance,3.75,False,T0144
C0018876,EQ01991,Americas,Brazil,2023-03-14,2023,3,Planned Maintenance,2.7,True,T0146
C0018877,EQ01991,Americas,Brazil,2023-04-18,2023,4,Planned Maintenance,5.96,True,T0001
